apiVersion,reference,url,contentType,language,databaseLabel,database,summary,weight,content,accessRestriction,children,highlightedFragments,citation,metadata.identifier,metadata.es_ContentType,metadata.caName,metadata.es_SortDate,metadata.deadlineDate,metadata.description,metadata.language,metadata.title,metadata.type,metadata.url,metadata.esST_URL,metadata.callccm2Id,metadata.DATASOURCE,metadata.REFERENCE,metadata.projectAcronym,metadata.frameworkProgramme,metadata.startDate,metadata.deadlineModel,metadata.status,metadata.typesOfAction,fetched_at
2.155,51102013TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-ENV-SIP,text/plain,en,SEDIA,SEDIA,Technical Assistance preparation of ENV SIPs,0.0,Technical Assistance preparation of ENV SIPs,False,[],[],Technical Assistance preparation of ENV SIPs. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-ENV-SIP,['LIFE-2026-TA-PP-ENV-SIP'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-09-22T00:00:00.000+0000'],,['en'],['Technical Assistance preparation of ENV SIPs'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-ENV-SIP'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-ENV-SIP'],['51102028'],['SEDIA'],['51102013TOPICSen'],,['43252405'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['LIFE Project Grants'],2026-09-20 09:08:50.362431+00:00
2.155,51102019TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-CLIMA-SIP,text/plain,en,SEDIA,SEDIA,technical Assistance preparation of CLIMA SIPs,0.0,technical Assistance preparation of CLIMA SIPs,False,[],[],technical Assistance preparation of CLIMA SIPs. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-CLIMA-SIP,['LIFE-2026-TA-PP-CLIMA-SIP'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-09-22T00:00:00.000+0000'],,['en'],['technical Assistance preparation of CLIMA SIPs'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-CLIMA-SIP'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-CLIMA-SIP'],['51102028'],['SEDIA'],['51102019TOPICSen'],,['43252405'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['LIFE Project Grants'],2026-09-20 09:08:50.362431+00:00
2.155,51102007TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-NAT-SNAP,text/plain,en,SEDIA,SEDIA,Technical Assistance preparation of SNaPs,0.0,Technical Assistance preparation of SNaPs,False,[],[],Technical Assistance preparation of SNaPs. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-NAT-SNAP,['LIFE-2026-TA-PP-NAT-SNAP'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-09-22T00:00:00.000+0000'],,['en'],['Technical Assistance preparation of SNaPs'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-NAT-SNAP'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-TA-PP-NAT-SNAP'],['51102028'],['SEDIA'],['51102007TOPICSen'],,['43252405'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['LIFE Project Grants'],2026-09-20 09:08:50.362431+00:00
2.155,50871369TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-PILOTING-10-SCREENING,text/plain,en,SEDIA,SEDIA,Apply AI: Piloting AI-based image screening in medical centres,0.0,Apply AI: Piloting AI-based image screening in medical centres,False,[],[],Apply AI: Piloting AI-based image screening in medical centres. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-PILOTING-10-SCREENING,['DIGITAL-2026-AI-PILOTING-10-SCREENING'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-10-01T00:00:00.000+0000'],,['en'],['Apply AI: Piloting AI-based image screening in medical centres'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-PILOTING-10-SCREENING'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-PILOTING-10-SCREENING'],['50871398'],['SEDIA'],['50871369TOPICSen'],,['43152860'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['DIGITAL Simple Grants'],2026-09-20 09:08:50.362431+00:00
2.155,51155068TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-EDTECH,text/plain,en,SEDIA,SEDIA,EdTech Accelerator,0.0,EdTech Accelerator,False,[],[],EdTech Accelerator. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-EDTECH,['DIGITAL-2026-SKILLS-10-EDTECH'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-10-01T00:00:00.000+0000'],,['en'],['EdTech Accelerator'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-EDTECH'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-EDTECH'],['51155131'],['SEDIA'],['51155068TOPICSen'],,['43152860'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['DIGITAL Coordination and Support Actions'],2026-09-20 09:08:50.362431+00:00
2.155,51155103TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-NATIONAL-COALITIONS,text/plain,en,SEDIA,SEDIA,Digital Skills and Jobs Platform: The National Coalitions for Digital Skills and Jobs,0.0,Digital Skills and Jobs Platform: The National Coalitions for Digital Skills and Jobs,False,[],[],Digital Skills and Jobs Platform: The National Coalitions for Digital Skills and Jobs. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-NATIONAL-COALITIONS,['DIGITAL-2026-SKILLS-10-NATIONAL-COALITIONS'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-10-01T00:00:00.000+0000'],,['en'],['Digital Skills and Jobs Platform: The National Coalitions for Digital Skills and Jobs'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-NATIONAL-COALITIONS'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-NATIONAL-COALITIONS'],['51155131'],['SEDIA'],['51155103TOPICSen'],,['43152860'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['DIGITAL Coordination and Support Actions'],2026-09-20 09:08:50.362431+00:00
2.155,51155024TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-DIGITAL-HEALTH-STEP,text/plain,en,SEDIA,SEDIA,Advanced Digital Skills for AI Uptake in Health,0.0,Advanced Digital Skills for AI Uptake in Health,False,[],[],Advanced Digital Skills for AI Uptake in Health. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-DIGITAL-HEALTH-STEP,['DIGITAL-2026-SKILLS-10-DIGITAL-HEALTH-STEP'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-10-01T00:00:00.000+0000'],,['en'],['Advanced Digital Skills for AI Uptake in Health'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-DIGITAL-HEALTH-STEP'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-SKILLS-10-DIGITAL-HEALTH-STEP'],['51155131'],['SEDIA'],['51155024TOPICSen'],,['43152860'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['DIGITAL Lump Sum Grants'],2026-09-20 09:08:50.362431+00:00
2.155,51125121TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-BESTUSE-RSF-10-AWARENESS,text/plain,en,SEDIA,SEDIA,Research Support Framework for Situational Awareness on information integrity,0.0,Research Support Framework for Situational Awareness on information integrity,False,[],[],Research Support Framework for Situational Awareness on information integrity. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-BESTUSE-RSF-10-AWARENESS,['DIGITAL-2026-BESTUSE-RSF-10-AWARENESS'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-10-01T00:00:00.000+0000'],,['en'],['Research Support Framework for Situational Awareness on information integrity'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-BESTUSE-RSF-10-AWARENESS'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-BESTUSE-RSF-10-AWARENESS'],['51125143'],['SEDIA'],['51125121TOPICSen'],,['43152860'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['DIGITAL Grants for Financial Support'],2026-09-20 09:08:50.362431+00:00
2.155,51125018TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-BESTUSE-MCP-10-HUB,text/plain,en,SEDIA,SEDIA,Support to the implementation of Multi-Country Projects: EDIC Support Hub,0.0,Support to the implementation of Multi-Country Projects: EDIC Support Hub,False,[],[],Support to the implementation of Multi-Country Projects: EDIC Support Hub. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-BESTUSE-MCP-10-HUB,['DIGITAL-2026-BESTUSE-MCP-10-HUB'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-10-01T00:00:00.000+0000'],,['en'],['Support to the implementation of Multi-Country Projects: EDIC Support Hub'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-BESTUSE-MCP-10-HUB'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-BESTUSE-MCP-10-HUB'],['51125049'],['SEDIA'],['51125018TOPICSen'],,['43152860'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['DIGITAL Coordination and Support Actions'],2026-09-20 09:08:50.362431+00:00
2.155,51122020TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-ENER-GOV,text/plain,en,SEDIA,SEDIA,Multilevel climate and energy dialogue to deliver the Governance Regulation and the post–2030 energy and climate policy framework,0.0,Multilevel climate and energy dialogue to deliver the Governance Regulation and the post–2030 energy and climate policy framework,False,[],[],Multilevel climate and energy dialogue to deliver the Governance Regulation and the post–2030 energy and climate policy framework. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-ENER-GOV,['LIFE-2026-PLP-ENER-GOV'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-09-22T00:00:00.000+0000'],,['en'],['Multilevel climate and energy dialogue to deliver the Governance Regulation and the post–2030 energy and climate policy framework'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-ENER-GOV'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-ENER-GOV'],['51122033'],['SEDIA'],['51122020TOPICSen'],,['43252405'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['LIFE Project Grants'],2026-09-20 09:08:50.362431+00:00
2.155,51122011TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-NAT-ENV,text/plain,en,SEDIA,SEDIA,Projects on Legislative and Policy Priorities in the fields of Nature &amp; Biodiversity and Circular Economy &amp; Quality of Life,0.0,Projects on Legislative and Policy Priorities in the fields of Nature &amp; Biodiversity and Circular Economy &amp; Quality of Life,False,[],[],Projects on Legislative and Policy Priorities in the fields of Nature & Biodiversity and Circular Economy & Quality of Life. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-NAT-ENV,['LIFE-2026-PLP-NAT-ENV'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-09-22T00:00:00.000+0000'],,['en'],['Projects on Legislative and Policy Priorities in the fields of Nature & Biodiversity and Circular Economy & Quality of Life'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-NAT-ENV'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-NAT-ENV'],['51122033'],['SEDIA'],['51122011TOPICSen'],,['43252405'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['LIFE Project Grants'],2026-09-20 09:08:50.362431+00:00
2.155,51122025TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-ENER-COMPLIANCE,text/plain,en,SEDIA,SEDIA,Ecodesign and energy labelling compliance support facility for suppliers and retailers,0.0,Ecodesign and energy labelling compliance support facility for suppliers and retailers,False,[],[],Ecodesign and energy labelling compliance support facility for suppliers and retailers. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-ENER-COMPLIANCE,['LIFE-2026-PLP-ENER-COMPLIANCE'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-09-22T00:00:00.000+0000'],,['en'],['Ecodesign and energy labelling compliance support facility for suppliers and retailers'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-ENER-COMPLIANCE'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/LIFE-2026-PLP-ENER-COMPLIANCE'],['51122033'],['SEDIA'],['51122025TOPICSen'],,['43252405'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['LIFE Project Grants'],2026-09-20 09:08:50.362431+00:00
2.155,51121692TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-DATA-10-COMPLIANCE,text/plain,en,SEDIA,SEDIA,Digital solutions for regulatory compliance through data,0.0,Digital solutions for regulatory compliance through data,False,[],[],Digital solutions for regulatory compliance  through data. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-DATA-10-COMPLIANCE,['DIGITAL-2026-AI-DATA-10-COMPLIANCE'],['text/plain'],,['2026-04-21T00:00:00.000+0000'],['2026-10-01T00:00:00.000+0000'],,['en'],['Digital solutions for regulatory compliance  through data'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-DATA-10-COMPLIANCE'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/DIGITAL-2026-AI-DATA-10-COMPLIANCE'],['51121715'],['SEDIA'],['51121692TOPICSen'],,['43152860'],['2026-04-21T00:00:00.000+0000'],['single-stage'],['31094502'],['DIGITAL Lump Sum Grants'],2026-09-20 09:08:50.362431+00:00
2.155,50146009TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-CIRCBIO-04,text/plain,en,SEDIA,SEDIA,"Demonstrating and deploying innovative collection, sorting-for-reuse and repair systems for textiles at city/region level (Circular Cities and Regions Initiative topic)",0.0,"Demonstrating and deploying innovative collection, sorting-for-reuse and repair systems for textiles at city/region level (Circular Cities and Regions Initiative topic)",False,[],[],"Demonstrating and deploying innovative collection, sorting-for-reuse and repair systems for textiles at city/region level (Circular Cities and Regions Initiative topic). Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-CIRCBIO-04",['HORIZON-CL6-2026-01-CIRCBIO-04'],['text/plain'],,['2026-04-17T00:00:00.000+0000'],['2026-09-23T00:00:00.000+0000'],,['en'],"['Demonstrating and deploying innovative collection, sorting-for-reuse and repair systems for textiles at city/region level (Circular Cities and Regions Initiative topic)']",['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-CIRCBIO-04'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-CIRCBIO-04'],['50148795'],['SEDIA'],['50146009TOPICSen'],,['43108390'],['2026-04-17T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,50146757TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-BIODIV-06,text/plain,en,SEDIA,SEDIA,Boosting agrobiodiversity for food security and sustainable competitiveness,0.0,Boosting agrobiodiversity for food security and sustainable competitiveness,False,[],[],Boosting agrobiodiversity for food security and sustainable competitiveness. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-BIODIV-06,['HORIZON-CL6-2026-01-BIODIV-06'],['text/plain'],,['2026-04-17T00:00:00.000+0000'],['2026-09-23T00:00:00.000+0000'],,['en'],['Boosting agrobiodiversity for food security and sustainable competitiveness'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-BIODIV-06'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL6-2026-01-BIODIV-06'],['50148795'],['SEDIA'],['50146757TOPICSen'],,['43108390'],['2026-04-17T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON  Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
